"","BUS_STOP_N","BUS_ROOF_N","LOC_DESC","LONGITUDE","LATITUDE"
"3219","65541","B01","BEF SUMANG LANE",103.891258685701,1.40350831164049
"3220","67691","UNK","BLK 338A",103.88950100116,1.39891403254995
"3221","67699","UNK","BLK 334A",103.889825049823,1.39872188283592
"3222","22141","B01A","AFT JLN BUROH",103.695987332661,1.31748283238042
"3223","22149","B02A","BEF JLN BUROH",103.696287900512,1.31724722982139
"3224","65491","B02","OPP BLK 259 CP",103.894881390881,1.40484362003648
"3225","46321","B06","W'LANDS CIVIC CTR",103.786599593148,1.4345922467501
"3226","46281","B08","BLK 825",103.789837426084,1.43872536672432
"3227","46289","B07","BLK 891C CP",103.791031531322,1.43873245168427
"3228","71171","B03","OPP SCDF HQ",103.892449622158,1.33501281753705
"3229","34009","B01A","POLICE COAST GUARD",103.707558482202,1.44485156369034
"3230","71179","B02","AFT SCDF HQ",103.89119563312,1.33407843151822
"3231","54511","B01","BLK 5028",103.863443486604,1.37170015859551
"3232","54519","B02","OPP BLK 5023",103.863729887865,1.37124583140028
"3233","91091","B08","BEF KG KAYU RD",103.884358417828,1.30328971247865
"3234","22561","B32","BLK 660 CP",103.704254359992,1.33498864922451
"3235","43961","UNK","AFT DAIRY FARM HTS",103.773069080508,1.36485176939376
"3236","44009","INT","CHOA CHU KANG INT",103.743750251532,1.38534118663146
"3237","75369","B02","BEF TAMPINES LK",103.930534357907,1.37094085847222
"3238","41021","B21A","BOTANIC GDNS STN",103.815079770822,1.32270805559325
"3239","92071","B07","OPP BLK 57",103.914822279922,1.30686750543467
"3240","92221","B02","BLK 19",103.914942837422,1.30498624297852
"3241","92211","B04","CHIJ KATONG CONVENT (SEC)",103.91697795873,1.30594911599343
"3242","92231","B01","BLK 34",103.912210273096,1.30426553366822
"3243","92079","B08","BLK 57",103.914822766397,1.30654381737407
"3244","92239","B02","BLK 45",103.91270438299,1.30437891831618
"3245","84351","B01","BEDOK CTRL PO",103.934173748883,1.32764156579535
"3246","84359","B02","OPP BEDOK CTRL PO",103.933987563861,1.32789275416167
"3247","67471","B02","LAYAR STN EXIT B",103.880334831501,1.39219214592294
"3248","04321","B05","UE SQ",103.843064428555,1.2921991288571
"3249","04329","B04","OPP UE SQ",103.843285143898,1.29190318098119
"3250","28211","B02","BEF JURONG EAST STN",103.740795190653,1.33417929368023
"3251","70409","B04","BLK 3032A",103.897922023088,1.330909255494
"3252","70401","B03","BEF UBI RD 4",103.898130045106,1.3307800387684
"3253","71331","B01","KAKI BT AUTOHUB",103.901001696514,1.33693729410206
"3254","71339","B02","OPP KAKI BT AUTOHUB",103.90107277521,1.3366925086339
"3255","96201","B01","SIMEI GREEN CONDO",103.959169218048,1.3406700108566
"3256","96209","B02","OPP SIMEI GREEN CONDO",103.95970841573,1.34056804976272
"3257","96401","B01","HONEYWELL BLDG",103.966146218236,1.33712444129356
"3258","97009","UNK","CHANGI BUSINESS PK TERMINAL",103.966721801665,1.34170526717102
"3259","72151","B01","AUTOBAY @ KAKI BT",103.913158853873,1.34087491962831
"3260","72161","B01","AFT BARTLEY VIADUCT",103.916465453652,1.34113436154408
"3261","72159","B02","OPP AUTOBAY @ KAKI BT",103.912647924469,1.34034110259428
"3262","72169","B02","BEF BARTLEY VIADUCT",103.916297840336,1.34102669128131
"3263","53349","B05","OPP BLK 407",103.833712521883,1.36366438778564
"3264","76031","B10","TAMPINES EAST STN EXIT B",103.955330911781,1.35520598864092
"3265","76039","B09","TAMPINES EAST STN EXIT C",103.955599156796,1.35512642995235
"3266","76049","B02","OPP BLK 842C",103.936466242521,1.3514686479898
"3267","76041","B01","BLK 842C",103.936366751292,1.35093585388082
"3268","76511","B01","THE TAMPINES TRILLIANT",103.939430278205,1.35940001752661
"3269","76521","B03","OPP BLK 519A",103.940800516355,1.35750550079174
"3270","76529","B04","BLK 519A",103.940435340433,1.35753566632959
"3271","17171","B15","CLEMENTI STN",103.765091753721,1.31480144565994
"3272","18211","B02","INFINITE STUDIOS",103.795186652266,1.29161321284022
"3273","63211","B13","BLK 138",103.875758224433,1.36822420321576
"3274","65679","NIL","OPP PUNGGOL COVE PRI SCH",103.899006588332,1.41094438168432
"3275","65671","NIL","PUNGGOL COVE PRI SCH",103.898599569842,1.41135659283228
"3276","73039","B28","BEF TAMPINES IND DR",103.919828251944,1.37610117033038
"3277","73031","B27","AFT TAMPINES IND DR",103.920048965572,1.37593498553474
"3278","67999","NIL","BLK 461B",103.871430282198,1.39498225271501
"3279","64621","B08","BLK 565",103.888215679625,1.38130597791071
"3280","64629","B07","OPP BLK 565",103.888036504247,1.38155518491652
"3281","67991","NIL","OPP BLK 461B",103.871527289779,1.39533600286611
"3282","63271","B03","BLK 239",103.889943826726,1.35641124892757
"3283","73021","B25","LP 223R12",103.919004028935,1.37967589209743
"3284","74041","B35","OPP GOLDEN PAGODA TP",103.929854386474,1.36850231019581
"3285","74029","B32","AFT TAMPINES IND AVE 4",103.922984107494,1.37002781052703
"3286","74049","B02","GOLDEN PAGODA TP",103.930047700735,1.36847477718009
"3287","74011","B29","AFT TAMPINES IND AVE 5",103.920442396145,1.37320739182497
"3288","74021","B31","BEF TAMPINES IND AVE 4",103.922807103008,1.37036929563849
"3289","45451","B02","BLK 293",103.739747777178,1.37787922751124
"3290","74019","B30","BEF TAMPINES IND AVE 5",103.920116038529,1.37362048250242
"3291","73029","B26","OPP LP 223R10",103.918443062014,1.37979147732045
"3292","67161","B12","OPP BLK 101",103.899223607376,1.3821447877177
"3293","52069","B07","COMFORTDELGRO CORP LTD",103.858540340142,1.3430896049646
"3294","65339","B02","BLK 268C",103.898072540655,1.40321231410176
"3295","65331","B01","OPP BLK 268D",103.89842632482,1.40275948288345
"3296","84209","B06","Bedok Resvr Stn Exit B",103.933326997297,1.33693975440707
"3297","46029","B32","AFT W/LANDS IND PK D ST 2",103.762292684529,1.42853094951917
"3298","65359","NIL","OPP PUNGGOL VIEW PR SCH",103.904369906354,1.4056315831099
"3299","62069","B01","BEF UPP PAYA LEBAR RD",103.881641299379,1.34207677710589
"3300","60019","B02","BENDEMEER STN EXIT B",103.863145563183,1.31357333373167
"3301","46021","B33","BEF W'LANDS IND PK D ST 2",103.761721526838,1.4292440925295
"3302","07359","B06","OPP ARC 380",103.860798722297,1.31359884577556
"3303","60011","B01","BENDEMEER STN EXIT A",103.863141197589,1.31391803778136
"3304","65351","NIL","PUNGGOL VIEW PRI SCH",103.904760525267,1.40583172875021
"3305","75259","B01","TROPICA CONDO",103.927905670937,1.34914688391229
"3306","64211","B07","AFT HOUGANG AVE 7",103.897070689182,1.36214744174982
"3307","62061","B02","AFT UPP PAYA LEBAR RD",103.881786611282,1.34168584289267
"3308","84201","B05","Bedok Resvr Stn Exit A",103.93311744333,1.33647900442129
"3309","07569","B04","AFT WATERLOO ST",103.853031916076,1.29947484661653
"3310","43471","B03","BLK 306",103.747349736312,1.35801858987265
"3311","43469","B02","BEF BT BATOK WEST AVE 5",103.747270743949,1.3553773806274
"3312","43461","B01","AFT BT BATOK WEST AVE 5",103.747482454454,1.35518050324846
"3313","43479","B04","OPP BLK 305",103.747176979906,1.35757179418797
"3314","58519","B02","OPP BLK 104B",103.831005775705,1.44974742408742
"3315","58511","B01","BLK 104C",103.83150492869,1.44960607639873
"3316","58529","B04","BLK 108 CP",103.832408805487,1.44804506721284
"3317","58521","B03","BLK 106A",103.832628611092,1.44814518115932
"3318","58531","B02","BLK 129A",103.832253098577,1.44536563242913
"3319","58069","B32","OPP DURBAN RD",103.831119814095,1.45267399033129
"3320","58059","B30","OPP BLK 592C",103.828624436371,1.45076912045839
"3321","58061","B31","AFT DURBAN RD",103.831141304752,1.45302641258434
"3322","58539","B01","BLK 120A",103.832337980807,1.44578612831697
"3323","43261","B04","OPP HILLVIEW HTS",103.764202191128,1.36086692324917
"3324","16201","B15","BAROSSA GDNS",103.784152408473,1.28127855513744
"3325","84101","B05","OPP BLK 49",103.944144951287,1.32263633727513
"3326","84109","B06","BLK 50",103.944110815886,1.32350521714374
"3327","82061","B21","EUNOS STN / INT",103.90250529237,1.3188066163715
"3328","07031","B01","TEKKA CTR",103.851262408257,1.30577207180864
"3329","83101","B01","EUNOS STN",103.904931220292,1.32072970747534
"3330","71091","B02","BLK 637",103.903749745605,1.33066109597805
"3331","44731","NIL","OPP BLK 180",103.764332429298,1.37871227839882
"3332","44739","NIL","BLK 180",103.764631914526,1.37858673493103
"3333","77011","B15","OPP BLK 515",103.942524815162,1.37385283781099
"3334","09149","B02","OPP BRITISH COUNCIL",103.821312503221,1.30609016314706
"3335","96431","B03","OPP CHANGI NAVAL BASE",104.015295382076,1.3183274822222
"3336","96439","B04","CHANGI NAVAL BASE",104.015566932237,1.31820731922335
"3337","43829","B04","SYMPHONY HTS",103.767328420313,1.35687552587127
"3338","43821","B03","OPP SYMPHONY HTS",103.767594699731,1.35675168249405
"3339","43049","B08","OPP HUME PK CONDO",103.768894605308,1.35560339898612
"3340","43029","B06","OPP THE HILLSIDE",103.77000440263,1.35214499957753
"3341","43021","B09","AFT OLD JURONG RD",103.769798729306,1.35136177326006
"3342","72029","B02","OPP BLK 646",103.906636332319,1.33091148184338
"3343","84709","B08","OPP BLK 150",103.912479065801,1.3364881221203
"3344","72049","B04","OPP BLK 660A CP",103.907650344926,1.33495943352005
"3345","72041","B03","BLK 660A CP",103.907383103077,1.33468188573188
"3346","72039","B06","KAKI BT STN EXIT A",103.909933358871,1.33548117990509
"3347","72031","B05","BEF KAKI BT STN EXIT B",103.909838923079,1.33521111891375
"3348","72061","B03","BLK 122",103.909923493304,1.33175333345464
"3349","72021","B01","BLK 646",103.906215745143,1.33092031202225
"3350","72069","B04","BLK 121",103.909904786748,1.33151568004802
"3351","04019","B01","OPP BENCOOLEN STN EXIT B",103.84978343016,1.29813900506004
"3352","08069","B07","BENCOOLEN STN EXIT B",103.84944879359,1.29814927856262
"3353","76219","B08","BLK 230E",103.950950166652,1.35647951112326
"3354","76221","B09","TAMPINES EAST STN EXIT A",103.953987471443,1.35637719200035
"3355","76229","B10","OPP TAMPINES EAST STN",103.953401943654,1.35614836619175
"3356","76211","B07","BLK 449",103.951148696988,1.35670139589552
"3357","42011","B35","SIXTH AVE CTR",103.794963312262,1.33163431075192
"3358","42019","B20","OPP SIXTH AVE STN",103.796684085211,1.33166286161457
"3359","41081","B21A","SIXTH AVE STN",103.79714484016,1.33088178094744
"3360","67271","B02","BLK 201 CP",103.892041183508,1.38819360365145
"3361","94039","B12","OPP THE SUMMIT",103.94069310981,1.31484886805579
"3362","94031","B11","THE SUMMIT",103.940937809573,1.31504728908271
"3363","17221","B02","BLK 377",103.767968087713,1.31738798640268
"3364","68161","NIL","AFT SELETAR A'SPACE LANE",103.860532668649,1.40881320869107
"3365","68169","NIL","BEF SELETAR A'SPACE LANE",103.860731532442,1.40881765396645
"3366","50229","B05","OPP BLK 104",103.852836256815,1.32100836598953
"3367","50221","NIL","BEF BLK 104",103.853033054392,1.32137307748236
"3368","63199","B10","AFT PHILLIPS AVE",103.873861870046,1.36324984290975
"3369","46541","B02","MARSILING MALL",103.78085699103,1.43330852232278
"3370","08031","B01","DHOBY GHAUT STN EXIT B",103.845351162102,1.29839042582628
"3371","19079","B05","DOVER CT INT'L SCH",103.780091441984,1.30611085545107
"3372","50089","B01","BLK 51/OPP PEK KIO MKT",103.850524194851,1.31654213015245
"3373","50081","B02","PEK KIO MKT",103.850360029955,1.31649857315668
"3374","65439","NIL","AFT TPE",103.896274182426,1.40163127775925
"3375","65431","NIL","TWIN WATERFALLS",103.896764434061,1.40235832658575
"3376","92199","B16","AFT CP C4",103.916813799891,1.30289071815522
"3377","93181","B13","OPP CP C4",103.917866434589,1.30334378986708
"3378","67071","B22","BEF GERALD DR",103.877016176632,1.38220175938593
"3379","40039","B08","OPP NEWTON FC",103.840582651404,1.31236009197542
"3380","44561","B04","OPP BLK 295",103.741092088503,1.37789521619648
"3381","65341","NIL","OPP BLK 272C",103.900460405069,1.4020372261909
"3382","65349","NIL","BLK 272C",103.90061272029,1.40222792618334
"3383","28411","B02","BLK 526",103.717575610674,1.34812147552081
"3384","62081","B06","OPP BARTLEY CHR CH",103.877654311045,1.34391132603863
"3385","62089","B05","BARTLEY CHR CH",103.878306632387,1.34379369425392
"3386","70309","B06","OPP PAYA LEBAR ST",103.886449563583,1.33955405559552
"3387","70301","B05","AFT PAYA LEBAR ST",103.885745614628,1.33964193622782
"3388","59569","B29","KHATIB STN EXIT D",103.832908552357,1.41853062808616
"3389","64381","B06","HOUGANG STN EXIT C",103.891624470128,1.37290147105919
"3390","54261","B15","AFT ANG MO KIO STN EXIT A",103.850870027526,1.36949915246449
"3391","54399","B08","ANG MO KIO STN",103.848667362307,1.37136057135013
"3392","58251","B06","SUN PLAZA/SEMBAWANG STN",103.819013085282,1.4479604860328
"3393","59159","B01","OPP YISHUN STN EXIT B",103.834629500506,1.43055677795605
"3394","44539","B02","LOT 1 / CHOA CHU KANG STN",103.744827229357,1.38458163877417
"3395","05013","B08","CHINATOWN STN EXIT C",103.842969376837,1.28404348005937
"3396","77039","B12","BEF PASIR RIS STN",103.948330314156,1.37164510046679
"3397","77171","B04","AFT PASIR RIS STN EXIT A",103.950714879891,1.37281329716684
"3398","43419","B02","AFT BT BATOK STN/BLK 628",103.749824338643,1.35175763885569
"3399","47591","B09","BEF ADMIRALTY STN/BLK 680",103.802552509427,1.43968160523546
"3400","70059","B03","BLK 7",103.87832303594,1.33474518433837
"3401","76231","B11","OPP BLK 390",103.957480602687,1.35675599807282
"3402","76239","B12","BLK 390",103.957640833239,1.35653780245631
"3403","67419","B05","SENGKANG GENERAL HOSP",103.89386241712,1.39453188688771
"3404","67411","B06","OPP SENGKANG GENERAL HOSP",103.894295391556,1.39470839862461
"3405","84489","B11","OPP BEDOK IND PK C",103.916306445042,1.33806303243813
"3406","84481","B12","AFT BEDOK IND PK C",103.915250091549,1.33751963337112
"3407","80211","B05","OPP NATL STADIUM",103.875565948558,1.30710456364147
"3408","80219","B06","NATL STADIUM",103.875318661536,1.30674818580439
"3409","80111","B01","bef Geylang Rd",103.875519102736,1.31000285005953
"3410","80119","B02","aft Geylang Rd",103.875990811593,1.31004157143015
"3411","84229","B11","BLK 111",103.935149511692,1.33159040205506
"3412","84521","B03","BLK 506",103.93394203976,1.33242878571728
"3413","84221","B12","BLK 109",103.934928268542,1.33178575910966
"3414","22349","B03","BLK 734A CP",103.700875949203,1.34526850134948
"3415","18149","B05","ESSEC BUSINESS SCH",103.787240823211,1.30256573510844
"3416","98021","B03","BLK 275",103.965485214919,1.36481534458427
"3417","98019","B02","OPP BLK 149A",103.963040626101,1.36193997907851
"3418","63059","B26","BLK 22",103.889834132625,1.36436535775766
"3419","63051","B25","OPP BLK 370",103.889157840384,1.36419215536514
"3420","97091","B03","BEF SELARANG WAY",103.976077492107,1.37307824701388
"3421","76311","B01","BLK 460",103.955343457327,1.35795098714341
"3422","76061","B01","BLK 938",103.941860137312,1.34815648802012
"3423","67429","NIL","CHENG LIM STN EXIT A",103.893661955273,1.39642820735146
"3424","44251","B08","BT PANJANG STN/BLK 604",103.762126139043,1.3802845961938
"3425","77031","B11","BLK 528C/PASIR RIS STN",103.948322741497,1.37120348349548
"3426","53099","B18","AFT ANG MO KIO AVE 1",103.828428050294,1.36656100529099
"3427","05022","B06","AFT CHINATOWN STN EXIT D",103.844488745478,1.28582530149291
"3428","50021","B01","UNITED SQ/BEF NOVENA STN",103.844212748685,1.31740212844572
"3429","14141","RWS8","HARBOURFRONT/VIVOCITY",103.82204708829,1.26550022736685
"3430","05019","B09","AFT PEARL'S HILL TERR",103.841069100302,1.28119372146121
"3431","81091","B05","OPP BLK 105",103.881608442618,1.32007477923247
"3432","70101","B03","BEF JLN WANGI",103.874019415996,1.32970782559334
"3433","07379","B02","APERIA/BEF KALLANG RD",103.863427109765,1.31012399212808
"3434","82179","B04","AFTER RAMBUTAN RD",103.904512829872,1.31391693051492
"3435","85089","B02","AFT SUNGEI BEDOK",103.948691877879,1.33332140577404
"3436","67359","NIL","NAN CHIAU HIGH SCH",103.890360662514,1.39005513717071
"3437","02181","NIL","SUPREME CT",103.851147200803,1.28935431856627
"3438","02111","B02","ESPLANADE BRIDGE",103.854546728025,1.29099047759483
"3439","02011","B01","VICTORIA CONCERT HALL",103.851918900704,1.28860611889027
"3440","02029","B04","OPP S'PORE CRICKET CLUB",103.852875943272,1.28874190278224
"3441","18079","B05","Opp Nuh",103.784506947973,1.29657169934519
"3442","67421","NIL","CHENG LIM STN EXIT B",103.893898746749,1.39614489367797
"3443","76281","B02","JUNYUAN PRI SCH",103.938469180509,1.34753501132243
"3444","76289","B01","BLK 801",103.938220812938,1.34711326877592
"3445","58461","B06","INNOVA PRI SCH",103.790340831667,1.42965987477386
"3446","70201","B01","OPP MACPHERSON STN EXIT D",103.88883689511,1.32471573747474
"3447","70379","B02","OPP MACPHERSON STN EXIT A",103.889441334131,1.32630484348645
"3448","70371","B01","MACPHERSON STN EXIT A",103.889275946316,1.32597981308723
"3449","47501","B01","OPP BLK 583",103.794725248285,1.43048967979087
"3450","14069","B04","FORMER RAILWAY STN",103.837040960094,1.27261062331774
"3451","05649","B01","OPP CUSTOMS PORT BR HQ",103.841002586885,1.2723932974144
"3452","75121","B06","OPP DARUL GHUFRAN MQUE",103.939028645602,1.3559476246436
"3453","75129","B05","DARUL GHUFRAN MQUE",103.939368137409,1.3556391673915
